"S??o Louren??o do Sul Airport;""SQY"";""S??o Louren??o do Sul"";""S??o Louren??o do Sul""",,,,,,,
"S??o Mateus Airport;""SBJ"";""S??o Mateus"";""S??o Mateus""",,,,,,,
"S??o Miguel do Araguaia Airport;""SQM"";""S??o Miguel do Araguaia"";""S??o Miguel do Araguaia""",,,,,,,
"S??o Paulo?€?Congonhas Airport;""CGH"";""S??o Paulo"";""S??o Paulo""",,,,,,,
"S??o Paulo?€?Guarulhos International Airport;""GRU"";""S??o Paulo"";""S??o Paulo""",,,,,,,
"S??o Tom?? International Airport;""TMS"";""S??o Tom??"";""S??o Tom??""",,,,,,,
"S??rkjosen Airport;""SOJ"";""S??rkjosen"";""S??rkjosen""",,,,,,,
"Sa??l Airport;""XAU"";""Sa??l"";""Sa??l""",,,,,,,
"Saarbr??cken Airport;""SCN"";""Saarbr??cken"";""Saarbr??cken""",,,,,,,
"Sabah Airport;""SBV"";""Sabah"";""Sabah""",,,,,,,
"Sabetta International Airport;""SBT"";""Sabetta"";""Sabetta""",,,,,,,
"Sabha Airport;""SEB"";""Sabha"";""Sabha""",,,,,,,
"Sabi Sabi Airport;""GSS"";""Sabie"";""Sabie""",,,,,,,
"Sabiha G??k??en International Airport;""SAW"";""Istanbul"";""Istanbul""",,,,,,,
"Sable Island Aerodrome;""YSA"";""Sable Island"";""Sable Island""",,,,,,,
"Sabzevar Airport;""AFZ"";""Sabzevar"";""Sabzevar""",,,,,,,
"Sacheon Airport;""HIN"";""Jinju"";""Jinju""",,,,,,,
"Sachigo Lake Airport;""ZPB"";""Sachigo Lake"";""Sachigo Lake""",,,,,,,
"Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport;""YSY"";""Sachs Harbour"";""Sachs Harbour""",,,,,,,
"Sacramento Executive Airport;""SAC"";""Sacramento"";""Sacramento""",,,,,,,
"Sacramento International Airport;""SMF"";""Sacramento"";""Sacramento""",,,,,,,
"Sacramento Mather Airport;""MHR"";""Sacramento"";""Sacramento""",,,,,,,
"Sadiq Abubakar III International Airport;""SKO"";""Sokoto"";""Sokoto""",,,,,,,
"Sado Airport;""SDS"";""Sado"";""Sado""",,,,,,,
"Safford Regional Airport;""SAD"";""Safford"";""Safford""",,,,,,,
"Safia Airport;""SFU"";""Safia"";""Safia""",,,,,,,
"Saga Airport;""HSG"";""Saga"";""Saga""",,,,,,,
"Sagarai Airport;""SGJ"";""Sagarai"";""Sagarai""",,,,,,,
"Saginaw Seaplane Base;""SGW"";""Saginaw Bay"";""Saginaw Bay""",,,,,,,
"Sahabat Airport;""SXS"";""Sahabat"";""Sahabat""",,,,,,,
"Sahand Airport;""ACP"";""Maragheh"";""Maragheh""",,,,,,,
"Sahiwal Airport;""SWN"";""Sahiwal"";""Sahiwal""",,,,,,,
"Sahnewal Airport;""LUH"";""Ludhiana"";""Ludhiana""",,,,,,,
"Saibai Island Airport;""SBR"";""Saibai Island"";""Saibai Island""",,,,,,,
"Saidor Airport;""SDI"";""Saidor"";""Saidor""",,,,,,,
"Saidpur Airport;""SPD"";""Saidpur"";""Saidpur""",,,,,,,
"Saidu Sharif Airport;""SDT"";""Saidu Sharif"";""Saidu Sharif""",,,,,,,
"Saih Rawl Airport;""AHW"";""Saih Rawl"";""Saih Rawl""",,,,,,,
"Saint Helena Airport;""HLE"";""Jamestown"";""Jamestown""",,,,,,,
"Saint John Airport;""YSJ"";""Saint John"";""Saint John""",,,,,,,
"Saint-??tienne?€?Bouth??on Airport;""EBU"";""Saint-??tienne"";""Saint-??tienne""",,,,,,,
"Saint-Augustin Airport;""YIF"";""Saint-Augustin"";""Saint-Augustin""",,,,,,,
"Saint-Brieuc ?€? Armor Airport;""SBK"";""Saint-Brieuc"";""Saint-Brieuc""",,,,,,,
"Sainte Marie Airport;""SMS"";""??le Sainte-Marie"";""??le Sainte-Marie""",,,,,,,
"Saint-Fran??ois Airport;""SFC"";""Saint-Fran??ois"";""Saint-Fran??ois""",,,,,,,
"Saint-Jean Airport;""YJN"";""Saint-Jean-sur-Richelieu"";""Saint-Jean-sur-Richelieu""",,,,,,,
"Saint-L??onard Aerodrome;""YSL"";""Saint-L??onard"";""Saint-L??onard""",,,,,,,
"Saint-Laurent-du-Maroni Airport;""LDX"";""Saint-Laurent-du-Maroni"";""Saint-Laurent-du-Maroni""",,,,,,,
"Saint-Louis Airport;""XLS"";""Saint-Louis"";""Saint-Louis""",,,,,,,
"Saint-Nazaire Montoir Airport;""SNR"";""Saint-Nazaire"";""Saint-Nazaire""",,,,,,,
"Saint-Pierre Airport;""FSP"";""Saint-Pierre"";""Saint-Pierre""",,,,,,,
"Saint-Yan Airport;""SYT"";""Saint-Yan"";""Saint-Yan""",,,,,,,
"Saipan International Airport;""SPN"";""Saipan"";""Saipan""",,,,,,,
"Sakkyryr Airport;""SUK"";""Batagay-Alyta"";""Batagay-Alyta""",,,,,,,
"Sakon Nakhon Airport;""SNO"";""Sakon Nakhon"";""Sakon Nakhon""",,,,,,,
"Salak Airport;""MVR"";""Maroua"";""Maroua""",,,,,,,
"Salalah International Airport;""SLL"";""Salalah"";""Salalah""",,,,,,,
"Salamanca Airport;""SLM"";""Salamanca"";""Salamanca""",,,,,,,
"Salamo Airport;""SAM"";""Salamo"";""Salamo""",,,,,,,
"Salavan Airport;""VNA"";""Salavan"";""Salavan""",,,,,,,
"Salekhard Airport;""SLY"";""Salekhard"";""Salekhard""",,,,,,,
"Salem Airport;""SXV"";""Salem"";""Salem""",,,,,,,
"Salem?€?Leckrone Airport;""SLO"";""Salem"";""Salem""",,,,,,,
"Salgado Filho International Airport;""POA"";""Porto Alegre"";""Porto Alegre""",,,,,,,
"Salima Airport;""LMB"";""Salima"";""Salima""",,,,,,,
"Salina Cruz Airport;""SCX"";""Salina Cruz"";""Salina Cruz""",,,,,,,
"Salina Regional Airport;""SLN"";""Salina"";""Salina""",,,,,,,
"Salina-Gunnison Airport;""SBO"";""Salina"";""Salina""",,,,,,,
"Salinas Municipal Airport;""SNS"";""Salinas"";""Salinas""",,,,,,,
"Salisbury?€?Ocean City?€?Wicomico Regional Airport;""SBY"";""Salisbury"";""Salisbury""",,,,,,,
"Salluit Airport;""YZG"";""Salluit"";""Salluit""",,,,,,,
"Salmon Arm Airport;""YSN"";""Salmon Arm"";""Salmon Arm""",,,,,,,
"Salt Cay Airport;""SLX"";""Salt Cay"";""Salt Cay""",,,,,,,
"Salt Lake City International Airport;""SLC"";""Salt Lake City"";""Salt Lake City""",,,,,,,
"Salton Sea Airport;""SAS"";""Salton City"";""Salton City""",,,,,,,
"Salzburg Airport;""SZG"";""Salzburg"";""Salzburg""",,,,,,,
"Sam Mbakwe Airport;""QOW"";""Owerri"";""Owerri""",,,,,,,
"Sam Neua Airport;""NEU"";""Sam Neua"";""Sam Neua""",,,,,,,
"Sam Ratulangi International Airport;""MDC"";""Manado"";""Manado""",,,,,,,
"Saman?? El Catey International Airport;""AZS"";""El Catey"";""El Catey""",,,,,,,
"Samangoky Airport;""TDV"";""Tanandava"";""Tanandava""",,,,,,,
"Samarkand International Airport;""SKD"";""Samarkand"";""Samarkand""",,,,,,,
"Samb?? Airport;""SAX"";""Samb??"";""Samb??""",,,,,,,
"Sambailo Airport;""SBI"";""Koundara"";""Koundara""",,,,,,,
"Sambava Airport;""SVB"";""Sambava"";""Sambava""",,,,,,,
"Samburu Airport;""UAS"";""Samburu"";""Samburu""",,,,,,,
"Samedan Airport;""SMV"";""St. Moritz"";""St. Moritz""",,,,,,,
"Samjiyon Airport;""YJS"";""Samjiyon"";""Samjiyon""",,,,,,,
"Samos International Airport;""SMI"";""Samos"";""Samos""",,,,,,,
"Samuels Field;""BRY"";""Bardstown"";""Bardstown""",,,,,,,
"Samui Airport;""USM"";""Ko Samui"";""Ko Samui""",,,,,,,
"San Andros Airport;""SAQ"";""Nicholls Town"";""Nicholls Town""",,,,,,,
"San Angelo Regional Airport;""SJT"";""San Angelo"";""San Angelo""",,,,,,,
"San Antonio International Airport;""SAT"";""San Antonio"";""San Antonio""",,,,,,,
"San Bernardino International Airport;""SBD"";""San Bernardino"";""San Bernardino""",,,,,,,
"San Bernardo Airport;""MMP"";""Momp??s"";""Momp??s""",,,,,,,
"San Carlos Airport;""NCR"";""San Carlos"";""San Carlos""",,,,,,,
"San Carlos Airport;""SQL"";""San Carlos"";""San Carlos""",,,,,,,
"San Carlos Apache Airport;""GLB"";""Globe"";""Globe""",,,,,,,
"San Carlos de Bariloche Airport;""BRC"";""San Carlos de Bariloche"";""San Carlos de Bariloche""",,,,,,,
"San Crist??bal Airport;""SCY"";""San Crist??bal Island"";""San Crist??bal Island""",,,,,,,
"San Diego International Airport;""SAN"";""San Diego"";""San Diego""",,,,,,,
"San Felipe Airport;""SSD"";""San Felipe"";""San Felipe""",,,,,,,
"San Felipe International Airport;""SFH"";""San Felipe"";""San Felipe""",,,,,,,
"San Fernando Airport;""SFE"";""San Fernando"";""San Fernando""",,,,,,,
"San Francisco International Airport;""SFO"";""San Francisco"";""San Francisco""",,,,,,,
"San Gabriel Valley Airport;""EMT"";""El Monte"";""El Monte""",,,,,,,
"San Ignacio Airfield;""SGM"";""San Ignacio"";""San Ignacio""",,,,,,,
"San Ignacio de Moxos Airport;""SNM"";""San Ignacio de Moxos"";""San Ignacio de Moxos""",,,,,,,
"San Ignacio Town Airstrip;""CYD"";""San Ignacio"";""San Ignacio""",,,,,,,
"San Javier Airport;""SJV"";""San Javier"";""San Javier""",,,,,,,
"San Joaqu??n Airport;""SJB"";""San Joaqu??n"";""San Joaqu??n""",,,,,,,
"San Jos?? Airport;""GSJ"";""Puerto San Jos??"";""Puerto San Jos??""",,,,,,,
"San Jos?? Airport;""SIC"";""San Jos?? Island"";""San Jos?? Island""",,,,,,,
"San Jos?? de Chiquitos Airport;""SJS"";""San Jos?? de Chiquitos"";""San Jos?? de Chiquitos""",,,,,,,
"San Jose Airport;""SJI"";""San Jose"";""San Jose""",,,,,,,
"San Jose International Airport;""SJC"";""San Jose"";""San Jose""",,,,,,,
"San Juan (Uganik) Seaplane Base;""UGI"";""Uganik"";""Uganik""",,,,,,,
"San Juan de Marcona Airport;""SJA"";""San Juan de Marcona"";""San Juan de Marcona""",,,,,,,
"San Juan de Urab?? Airport;""SJR"";""San Juan de Urab??"";""San Juan de Urab??""",,,,,,,
"San Juan del Cesar Airport;""SJH"";""San Juan del Cesar"";""San Juan del Cesar""",,,,,,,
"San Juli??n Air Base;""SNJ"";""Guane"";""Guane""",,,,,,,
"San Luis Airport;""IPI"";""Ipiales"";""Ipiales""",,,,,,,
"San Luis de Palenque Airport;""SQE"";""San Luis de Palenque"";""San Luis de Palenque""",,,,,,,
"San Luis Obispo County Regional Airport;""SBP"";""San Luis Obispo"";""San Luis Obispo""",,,,,,,
"San Luis R??o Colorado Airport;""UAC"";""San Luis R??o Colorado"";""San Luis R??o Colorado""",,,,,,,
"San Luis Valley Regional Airport;""ALS"";""Alamosa"";""Alamosa""",,,,,,,
"San Marcos Airport;""SRS"";""San Marcos"";""San Marcos""",,,,,,,
"San Mat??as Airport;""MQK"";""San Mat??as"";""San Mat??as""",,,,,,,
"San Miguel Airport;""NMG"";""San Miguel"";""San Miguel""",,,,,,,
"San Nicolas Airport;""RIM"";""Rodr??guez de Mendoza"";""Rodr??guez de Mendoza""",,,,,,,
"San P??dro Airport;""SPY"";""San-P??dro"";""San-P??dro""",,,,,,,
"San Pedro Airport;""BZA"";""Bonanza"";""Bonanza""",,,,,,,
"San Pedro de Jagua Airport;""SJG"";""San Pedro de Jagua"";""San Pedro de Jagua""",,,,,,,
"San Pedro de Urab?? Airport;""NPU"";""San Pedro de Urab??"";""San Pedro de Urab??""",,,,,,,
"San Quint??n Military Airstrip;""SNQ"";""San Quint??n"";""San Quint??n""",,,,,,,
"San Rafael Airport;""AFA"";""San Rafael"";""San Rafael""",,,,,,,
"San Rafael Airport;""LOB"";""Los Andes"";""Los Andes""",,,,,,,
"San Rafael Airport;""SRF"";""San Rafael"";""San Rafael""",,,,,,,
"San Rafael Airport;""TUV"";""Tucupita"";""Tucupita""",,,,,,,
"San Ram??n Airport;""SRD"";""San Ram??n"";""San Ram??n""",,,,,,,
"San Salvador Airport;""ZSA"";""San Salvador Island"";""San Salvador Island""",,,,,,,
"San Sebasti??n Airport;""EAS"";""San Sebasti??n"";""San Sebasti??n""",,,,,,,
"San Tom?? Airport;""SOM"";""San Tom??"";""San Tom??""",,,,,,,
"San Vicente Airport;""SWL"";""San Vicente"";""San Vicente""",,,,,,,
"San Vito de Java Airport;""TOO"";""San Vito"";""San Vito""",,,,,,,
"Sanana Airport;""SQN"";""Sanana Island"";""Sanana Island""",,,,,,,
"Sanandaj Airport;""SDG"";""Sanandaj"";""Sanandaj""",,,,,,,
"Sancti Sp??ritus Airport;""USS"";""Sancti Sp??ritus"";""Sancti Sp??ritus""",,,,,,,
"Sand Creek Airport;""SDC"";""Sand Creek Village"";""Sand Creek Village""",,,,,,,
"Sand Point Airport;""SDP"";""Sand Point"";""Sand Point""",,,,,,,
"Sandakan Airport;""SDK"";""Sandakan"";""Sandakan""",,,,,,,
"Sandane Airport, Anda;""SDN"";""Sandane"";""Sandane""",,,,,,,
"Sanday Airport;""NDY"";""Sanday"";""Sanday""",,,,,,,
"Sandefjord Airport, Torp;""TRF"";""Sandefjord"";""Sandefjord""",,,,,,,
"Sanderson Field;""SHN"";""Shelton"";""Shelton""",,,,,,,
"Sandnessj??en Airport, Stokka;""SSJ"";""Sandnessj??en"";""Sandnessj??en""",,,,,,,
"Sandringham Station Airport;""SRM"";""Sandringham Station"";""Sandringham Station""",,,,,,,
"Sandspit Airport;""YZP"";""Sandspit"";""Sandspit""",,,,,,,
"Sandstone Airport;""NDS"";""Sandstone"";""Sandstone""",,,,,,,
"Sandy Lake Airport;""ZSJ"";""Sandy Lake"";""Sandy Lake""",,,,,,,
"Sanfebagar Airport;""FEB"";""Sanfebagar"";""Sanfebagar""",,,,,,,
"Sanford Seacoast Regional Airport;""SFM"";""Sanford"";""Sanford""",,,,,,,
"Sangapi Airport;""SGK"";""Sangapi"";""Sangapi""",,,,,,,
"Sanga-Sanga Airport;""TWT"";""Tawitawi Island"";""Tawitawi Island""",,,,,,,
"Sangkimah Airport;""SGQ"";""Sangatta"";""Sangatta""",,,,,,,
"Sangster International Airport;""MBJ"";""Montego Bay"";""Montego Bay""",,,,,,,
"Sania Ramel Airport;""TTU"";""T??touan"";""T??touan""",,,,,,,
"Sanikiluaq Airport;""YSK"";""Sanikiluaq"";""Sanikiluaq""",,,,,,,
"Sankt Peter-Ording Airport;""PSH"";""Sankt Peter-Ording"";""Sankt Peter-Ording""",,,,,,,
"Sanming Shaxian Airport;""SQJ"";""Sanming"";""Sanming""",,,,,,,
"Santa Ana Airport;""CRC"";""Cartago"";""Cartago""",,,,,,,
"Santa Ana Airport;""NNB"";""Santa Ana Island"";""Santa Ana Island""",,,,,,,
"Santa Ana Airport;""SQB"";""Piedras"";""Piedras""",,,,,,,
"Santa Ana del Yacuma Airport;""SBL"";""Santa Ana del Yacuma"";""Santa Ana del Yacuma""",,,,,,,
"Santa B??rbara de Barinas Airport;""SBB"";""Santa B??rbara"";""Santa B??rbara""",,,,,,,
"Santa Barbara Municipal Airport;""SBA"";""Santa Barbara"";""Santa Barbara""",,,,,,,
"Santa Bernardina International Airport;""DZO"";""Durazno"";""Durazno""",,,,,,,
"Santa Carolina Airport;""NTC"";""Santa Carolina"";""Santa Carolina""",,,,,,,
"Santa Catalina Airport;""SCA"";""Santa Catalina"";""Santa Catalina""",,,,,,,
"Santa Cruz Air Force Base;""SNZ"";""Rio de Janeiro"";""Rio de Janeiro""",,,,,,,
"Santa Cruz Airport;""RZA"";""Puerto Santa Cruz"";""Puerto Santa Cruz""",,,,,,,
"Santa Cruz do Sul Airport;""CSU"";""Santa Cruz do Sul"";""Santa Cruz do Sul""",,,,,,,
"Santa Cruz Island Airport;""SZN"";""Santa Cruz Island"";""Santa Cruz Island""",,,,,,,
"Santa Cruz/Graciosa Bay/Luova Airport;""SCZ"";""Santa Cruz Islands"";""Santa Cruz Islands""",,,,,,,
"Santa Elena de Uair??n Airport;""SNV"";""Santa Elena de Uair??n"";""Santa Elena de Uair??n""",,,,,,,
"Santa F?? do Sul Airport;""SFV"";""Santa F?? do Sul"";""Santa F?? do Sul""",,,,,,,
"Santa Fe Municipal Airport;""SAF"";""Santa Fe"";""Santa Fe""",,,,,,,
"Santa Genoveva Airport;""GYN"";""Goi??nia"";""Goi??nia""",,,,,,,
"Santa Isabel do Morro Airport;""IDO"";""Santa Isabel do Morro"";""Santa Isabel do Morro""",,,,,,,
"Santa Luc??a Air Force Base Num 1;""NLU"";""Zumpango"";""Zumpango""",,,,,,,
"Santa Mar??a Airport;""SMC"";""Santa Mar??a"";""Santa Mar??a""",,,,,,,
"Santa Mar??a Airport;""SMG"";""Santa Mar??a del Mar"";""Santa Mar??a del Mar""",,,,,,,
"Santa Maria Airport;""AJU"";""Aracaju"";""Aracaju""",,,,,,,
"Santa Maria Airport;""RIA"";""Santa Maria"";""Santa Maria""",,,,,,,
"Santa Maria Airport;""SMA"";""Santa Maria Island"";""Santa Maria Island""",,,,,,,
"Santa Maria Public Airport;""SMX"";""Santa Maria"";""Santa Maria""",,,,,,,
"Santa Monica Municipal Airport;""SMO"";""Santa Monica"";""Santa Monica""",,,,,,,
"Santa Paula Airport;""SZP"";""Santa Paula"";""Santa Paula""",,,,,,,
"Santa Rosa Airport;""RSA"";""Santa Rosa"";""Santa Rosa""",,,,,,,
"Santa Rosa Airport;""SRA"";""Santa Rosa"";""Santa Rosa""",,,,,,,
"Santa Rosa Airport;""SRB"";""Santa Rosa de Yacuma"";""Santa Rosa de Yacuma""",,,,,,,
"Santa Rosa de Cop??n Airport;""SDH"";""Santa Rosa de Cop??n"";""Santa Rosa de Cop??n""",,,,,,,
"Santa Rosa International Airport;""ETR"";""Santa Rosa"";""Santa Rosa""",,,,,,,
"Santa Rosal??a Airport;""SSL"";""Santa Rosal??a"";""Santa Rosal??a""",,,,,,,
"Santa Teresita Airport;""SST"";""Santa Teresita"";""Santa Teresita""",,,,,,,
"Santa Terezinha Airport;""STZ"";""Santa Terezinha"";""Santa Terezinha""",,,,,,,
"Santa Terezinha Municipal Airport;""JCB"";""Joa??aba"";""Joa??aba""",,,,,,,
"Santa Ynez Airport;""SQA"";""Santa Ynez"";""Santa Ynez""",,,,,,,
"Santana do Araguaia Airport;""CMP"";""Santana do Araguaia"";""Santana do Araguaia""",,,,,,,
"Santana Ramos Airport;""SRO"";""Santana Ramos"";""Santana Ramos""",,,,,,,
"Santander Airport;""SDR"";""Santander"";""Santander""",,,,,,,
"Santar??m-Maestro Wilson Fonseca Airport;""STM"";""Santar??m"";""Santar??m""",,,,,,,
"Santiago de Compostela Airport;""SCQ"";""Santiago de Compostela"";""Santiago de Compostela""",,,,,,,
"Santiago Mari??o Caribbean International Airport;""PMV"";""Porlamar"";""Porlamar""",,,,,,,
"Santiago P??rez Quiroz Airport;""AUC"";""Arauca"";""Arauca""",,,,,,,
"Santiago Vila Airport;""GIR"";""Girardot"";""Girardot""",,,,,,,
"Santo-Pekoa International Airport;""SON"";""Luganville"";""Luganville""",,,,,,,
"Santorini (Thira) National Airport;""JTR"";""Santorini"";""Santorini""",,,,,,,
"Santos Air Force Base;""SSZ"";""Santos"";""Santos""",,,,,,,
"Santos Dumont Airport;""PNG"";""Paranagu??"";""Paranagu??""",,,,,,,
"Santos Dumont Airport;""SDU"";""Rio de Janeiro"";""Rio de Janeiro""",,,,,,,
"Sanya Phoenix International Airport;""SYX"";""Sanya"";""Sanya""",,,,,,,
"Sapmanga Airport;""SMH"";""Sapmanga"";""Sapmanga""",,,,,,,
"Saposoa Airport;""SQU"";""Saposoa"";""Saposoa""",,,,,,,
"Saqani Airport;""AQS"";""Saqani"";""Saqani""",,,,,,,
"Sara Airport;""SSR"";""Sara"";""Sara""",,,,,,,
"Sarajevo International Airport;""SJJ"";""Sarajevo"";""Sarajevo""",,,,,,,
"Sarakhs Airport;""CKT"";""Sarakhs"";""Sarakhs""",,,,,,,
"Saransk Airport;""SKX"";""Saransk"";""Saransk""",,,,,,,
"Sarasota?€?Bradenton International Airport;""SRQ"";""Sarasota"";""Sarasota""",,,,,,,
"Saratov Tsentralny Airport;""RTW"";""Saratov"";""Saratov""",,,,,,,
"Sardar Vallabhbhai Patel International Airport;""AMD"";""Ahmedabad"";""Ahmedabad""",,,,,,,
"Sardeh Band Airport;""SBF"";""Band-e Sardeh Dam"";""Band-e Sardeh Dam""",,,,,,,
"Sarh Airport;""SRH"";""Sarh"";""Sarh""",,,,,,,
"Sarmi Orai Airport;""ZRM"";""Sarmi"";""Sarmi""",,,,,,,
"Sarnia Chris Hadfield Airport;""YZR"";""Sarnia"";""Sarnia""",,,,,,,
"Sarteneja Airport;""SJX"";""Sarteneja"";""Sarteneja""",,,,,,,
"Sary-Arka Airport;""KGF"";""Karaganda"";""Karaganda""",,,,,,,
"Sasereme Airport;""TDS"";""Sasereme"";""Sasereme""",,,,,,,
"Saskatoon John G. Diefenbaker International Airport;""YXE"";""Saskatoon"";""Saskatoon""",,,,,,,
"Saskylakh Airport;""SYS"";""Saskylakh"";""Saskylakh""",,,,,,,
"Sassandra Airport;""ZSS"";""Sassandra"";""Sassandra""",,,,,,,
"Sasstown Airport;""SAZ"";""Sasstown"";""Sasstown""",,,,,,,
"Satna Airport;""TNI"";""Satna"";""Satna""",,,,,,,
"Satu Mare International Airport;""SUJ"";""Satu Mare"";""Satu Mare""",,,,,,,
"Satwag Airport;""SWG"";""Satwag"";""Satwag""",,,,,,,
"Sau????rkr??kur Airport;""SAK"";""Sau????rkr??kur"";""Sau????rkr??kur""",,,,,,,
"Sauce Viejo Airport;""SFN"";""Santa Fe de la Vera Cruz"";""Santa Fe de la Vera Cruz""",,,,,,,
"Sault Ste. Marie Airport;""YAM"";""Sault Ste. Marie"";""Sault Ste. Marie""",,,,,,,
"Saumlaki Airport;""SXK"";""Saumlaki"";""Saumlaki""",,,,,,,
"Sauren Airport;""SXW"";""Sauren"";""Sauren""",,,,,,,
"Sav?? Airport;""SVF"";""Sav??"";""Sav??""",,,,,,,
"Savannah/Hilton Head International Airport;""SAV"";""Savannah"";""Savannah""",,,,,,,
"Savannakhet Airport;""ZVK"";""Savannakhet"";""Savannakhet""",,,,,,,
"Savo Airport;""SVY"";""Savo Island"";""Savo Island""",,,,,,,
"Savonlinna Airport;""SVL"";""Savonlinna"";""Savonlinna""",,,,,,,
"Savoonga Airport;""SVA"";""Savoonga"";""Savoonga""",,,,,,,
"Savusavu Airport;""SVU"";""Savusavu"";""Savusavu""",,,,,,,
"Savuti Airport;""SVT"";""Savuti"";""Savuti""",,,,,,,
"Sawan Airport;""RZS"";""Sawan"";""Sawan""",,,,,,,
"Sawyer County Airport;""HYR"";""Hayward"";""Hayward""",,,,,,,
"Sawyer International Airport;""MQT"";""Marquette"";""Marquette""",,,,,,,
"Sayaboury Airport;""ZBY"";""Sainyabuli"";""Sainyabuli""",,,,,,,
"Sayak Airport;""IAO"";""Del Carmen"";""Del Carmen""",,,,,,,
"Sayun Airport;""GXF"";""Sayun"";""Sayun""",,,,,,,
"Scammon Bay Airport;""SCM"";""Scammon Bay"";""Scammon Bay""",,,,,,,
"Scarlett Martinez International Airport;""RIH"";""R??o Hato"";""R??o Hato""",,,,,,,
"Scatsta Airport;""SCS"";""Shetland Islands"";""Shetland Islands""",,,,,,,
"Schefferville Airport;""YKL"";""Schefferville"";""Schefferville""",,,,,,,
"Schenck Field;""ICL"";""Clarinda"";""Clarinda""",,,,,,,
"Schenectady County Airport;""SCH"";""Schenectady"";""Schenectady""",,,,,,,
"Schleswig Air Base;""WBG"";""Schleswig"";""Schleswig""",,,,,,,
"Scholes International Airport at Galveston;""GLS"";""Galveston"";""Galveston""",,,,,,,
"Schoolcraft County Airport;""ISQ"";""Manistique"";""Manistique""",,,,,,,
"Schwerin-Parchim International Airport;""SZW"";""Schwerin"";""Schwerin""",,,,,,,
"Scone Airport;""NSO"";""Scone"";""Scone""",,,,,,,
"Scottsdale Airport;""SCF"";""Phoenix"";""Phoenix""",,,,,,,
"Scribner State Airport;""SCB"";""Scribner"";""Scribner""",,,,,,,
"Sde Dov Airport;""SDV"";""Tel Aviv"";""Tel Aviv""",,,,,,,
"Sdom Airfield;""SED"";""Neve Zohar"";""Neve Zohar""",,,,,,,
"Seal Bay Seaplane Base;""SYB"";""Seal Bay"";""Seal Bay""",,,,,,,
"Searcy Municipal Airport;""SRC"";""Searcy"";""Searcy""",,,,,,,
"Searle Field;""OGA"";""Ogallala"";""Ogallala""",,,,,,,
"Seattle?€?Tacoma International Airport;""SEA"";""Seattle"";""Seattle""",,,,,,,
"Sebba Airport;""XSE"";""Sebba"";""Sebba""",,,,,,,
"Sebring Regional Airport;""SEF"";""Sebring"";""Sebring""",,,,,,,
"Sechelt Aerodrome;""YHS"";""Sechelt"";""Sechelt""",,,,,,,
"Secunda Airport;""ZEC"";""Secunda"";""Secunda""",,,,,,,
"Sedalia Regional Airport;""DMO"";""Sedalia"";""Sedalia""",,,,,,,
"Sedona Airport;""SDX"";""Sedona"";""Sedona""",,,,,,,
"Seghe Airport;""EGM"";""Seghe"";""Seghe""",,,,,,,
"Sehonghong Airport;""SHK"";""Sehonghong"";""Sehonghong""",,,,,,,
"Sehulea Airport;""SXH"";""Sehulea"";""Sehulea""",,,,,,,
"Sehwan Sharif Airport;""SYW"";""Sehwan Sharif"";""Sehwan Sharif""",,,,,,,
"Sei Bati Airport;""TJB"";""Tanjung Balai"";""Tanjung Balai""",,,,,,,
"Sei Pakning Airport;""SEQ"";""Bengkalis"";""Bengkalis""",,,,,,,
"Sein??joki Airport;""SJY"";""Sein??joki"";""Sein??joki""",,,,,,,
"Sekake Airport;""SKQ"";""Sekake"";""Sekake""",,,,,,,
"Selawik Airport;""WLK"";""Selawik"";""Selawik""",,,,,,,
"Selbang Airport;""SBC"";""Selbang"";""Selbang""",,,,,,,
"Seldovia Airport;""SOV"";""Seldovia"";""Seldovia""",,,,,,,
"Selebi-Phikwe Airport;""PKW"";""Selebi-Phikwe"";""Selebi-Phikwe""",,,,,,,
"Seletar Airport;""XSP"";""Singapore"";""Singapore""",,,,,,,
"Selfridge Air National Guard Base;""MTC"";""Mount Clemens"";""Mount Clemens""",,,,,,,
"Selfs Airport;""MMS"";""Marks"";""Marks""",,,,,,,
"Sematan Airport;""BSE"";""Sematan"";""Sematan""",,,,,,,
"Semera Airport;""SZE"";""Semera"";""Semera""",,,,,,,
"Semey Airport;""PLX"";""Semey"";""Semey""",,,,,,,
"Semnan Municipal Airport;""SNX"";""Semnan"";""Semnan""",,,,,,,
"Semonkong Airport;""SOK"";""Semonkong"";""Semonkong""",,,,,,,
"Semporna Airport;""SMM"";""Semporna"";""Semporna""",,,,,,,
"Sena Madureira Airport;""ZMD"";""Sena Madureira"";""Sena Madureira""",,,,,,,
"Senador Nilo Coelho Airport;""PNZ"";""Petrolina"";""Petrolina""",,,,,,,
"Senadora Eunice Michiles Airport;""OLC"";""S??o Paulo de Oliven??a"";""S??o Paulo de Oliven??a""",,,,,,,
"Senai International Airport;""JHB"";""Johor Bahru"";""Johor Bahru""",,,,,,,
"Senanga Airport;""SXG"";""Senanga"";""Senanga""",,,,,,,
"Sendai Airport;""SDJ"";""Sendai"";""Sendai""",,,,,,,
"Senggeh Airport;""SEH"";""Senggeh"";""Senggeh""",,,,,,,
"Senggo Airport;""ZEG"";""Senggo"";""Senggo""",,,,,,,
"Sentani Airport;""DJJ"";""Jayapura"";""Jayapura""",,,,,,,
